polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,asignacion_metodo,estado_trazabilidad_asignacion,fuente_asignacion_individualizada,posicion,clasificacion_propuesta,publicable_en_panel_territorial,tratamiento_editorial_post_auditoria,dist_borde_m_recalculada,dist_fuera_m_recalculada,cae_dentro_de,polo_mas_cercano,n_polos_del_referente,fundamento,recomendacion_editorial,tratamiento_en_ficha,bloque_en_ficha,alerta,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-R06,R06,Recoleta,HITO-MIC-057,Fervor,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Posadas 1519,-34.587315,-58.387386,Recoleta,Comuna 2,SIN_VERIFICAR,2026-08-08,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/fervor,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,40.602,0.0,,POLO-R06,1,"El punto está adentro del polígono, a 40.6 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Aramburu**, Vicente López 1661, en; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,40.602,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R06,R06,Recoleta,HITO-H089,Josephina's Cafe,Bar Notable,Bar Notable,CIRCLE,,Guido 1532,-34.592512,-58.38697,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,82.774,82.774,POLO-Z46,POLO-Z46,2,"El punto cae adentro de POLO-Z46, polo al que este referente también está asignado. Para POLO-R06 queda a 83 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,15/10/2025**,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,82.774,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R06,R06,Recoleta,HITO-H061,LA BIELA,Bar Notable,Bar Notable,CIRCLE,,Av. Quintana 600,-34.587834,-58.390761,Recoleta,Comuna 2,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,52.83,0.0,,POLO-R06,1,"El punto está adentro del polígono, a 52.8 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Buller**, que lo siguieron sin año; Lo que falta precisar; julio de 2026**; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,52.83,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R06,R06,Recoleta,HITO-DIR-012,Los Maestros,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Parana 1249,-34.593727,-58.388633,Recoleta,Comuna 2,SIN_VERIFICAR,,APYCE + GCBA (2026),https://losmaestros.com.ar/,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,95.483,0.0,,POLO-R06,1,"El punto está adentro del polígono, a 95.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; reconocimiento oficial,,SI,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,95.483,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R06,R06,Recoleta,HITO-MIC-050,Presencia,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Montevideo 1789,-34.590008,-58.386103,Retiro,Comuna 1,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/presencia,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,224.181,224.181,POLO-Z46,POLO-Z46,2,"El punto cae adentro de POLO-Z46, polo al que este referente también está asignado. Para POLO-R06 queda a 224 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,"Aramburu**, Vicente López 1661, en",,NO,PROPUESTA_NO_INSTITUCIONAL,43,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,224.181,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R06,R06,Recoleta,HITO-ICO-013,Restaurante Oviedo,Restaurante Icónico,Restaurante icónico,SQUARE,,BERUTI 2602,-34.592036,-58.402947,Recoleta,Comuna 2,SIN_VERIFICAR,2026-08-08,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/restaurante-oviedo,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,130.379,0.0,,POLO-R06,1,"El punto está adentro del polígono, a 130.4 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,59,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,130.379,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R06,R06,Recoleta,HITO-MIC-030,Roux,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Peña 2300,-34.590733,-58.397336,Recoleta,Comuna 2,SIN_VERIFICAR,2026-08-08,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/roux-532524,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,41.721,0.0,,POLO-R06,1,"El punto está adentro del polígono, a 41.7 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,41.721,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R07,R07,Costanera Norte,HITO-ICO-007,Happening,Restaurante Icónico,Restaurante icónico,SQUARE,,"OBLIGADO RAFAEL, AV.COSTANERA 7030",-34.544109,-58.432401,Belgrano,Comuna 13,SIN_VERIFICAR,2026-08-08,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/happening,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,13.782,0.0,,POLO-R07,1,"El punto está adentro del polígono, a 13.8 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,Happening** (Av; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,59,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,13.782,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R07,R07,Costanera Norte,HITO-MG-0011,Patio Costanera Norte,mercado/patio,Mercado o patio gastronómico,DIAMOND,,Avenida Costanera Rafael Obligado 7010,-34.5443,-58.43215,Belgrano,Comuna 13,SIN_VERIFICAR,2026-08-08,Mercado o patio documentado,REFERENTES_2026,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,14.424,0.0,,POLO-R07,1,"El punto está adentro del polígono, a 14.4 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,Happening** (Av; Lo que falta precisar; Mercado; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,49,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,14.424,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-MIC-019,Alcanfor,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Aguirre 949,-34.593746,-58.439242,Villa Crespo,Comuna 15,SIN_VERIFICAR,2026-08-08,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/alcanfor,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,138.102,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 138.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,138.102,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-MIC-004,Fico,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Muñecas 775,-34.600741,-58.44549,Villa Crespo,Comuna 15,SIN_VERIFICAR,2026-08-08,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/fico-1213659,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,108.665,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 108.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,108.665,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-MIC-005,Han,MICHELIN,Distinción MICHELIN,STAR,Una Estrella,Vera 966,-34.594888,-58.441652,Villa Crespo,Comuna 15,SIN_VERIFICAR,2026-08-08,Una Estrella,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/han,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,275.536,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 275.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,275.536,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-MIC-007,Horta,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Aguirre 1080,-34.592503,-58.440557,Villa Crespo,Comuna 15,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/horta-1217076,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,SOBRE_LIMITE,ENTORNO_CERCANO,NO,PROSA_ENTORNO_CON_DISTANCIA,0.156,0.156,,POLO-R08,1,"El punto está afuera, a 0 m del borde, y no cae adentro de ningún otro polo.","No publicar en el panel. Nombrar como referente del entorno, con su distancia.",MENCIONADO_FUERA_DEL_PANEL,verificado abierto el 08/06/2026**,,NO,PROPUESTA_NO_INSTITUCIONAL,43,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,SI,0.156,BORDE_HASTA_50M,referente de borde (hasta 50 m),0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-H156,Julia,Latin America’s 50 Best,Ranking internacional,PLUS,Latin America's 50 Best Restaurants 2025,Loyola 807,-34.593368,-58.437876,Villa Crespo,Comuna 15,SIN_VERIFICAR,2026-08-08,Latin America's 50 Best Restaurants 2025,The World's 50 Best (sitio oficial),alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,112.602,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 112.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,NO,PROPUESTA_NO_INSTITUCIONAL,51,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,112.602,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-MIC-016,Julia,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Loyola 807,-34.593368,-58.437876,Villa Crespo,Comuna 15,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/julia-1206804,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,112.602,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 112.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,112.602,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-H033,SAN BERNARDO,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 5436,-34.597863,-58.441098,Villa Crespo,Comuna 15,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,583.086,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 583.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café San Bernardo**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,583.086,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-H154,Trescha,Latin America’s 50 Best,Ranking internacional,PLUS,Latin America's 50 Best Restaurants 2025,Murillo 725,-34.600335,-58.444028,Villa Crespo,Comuna 15,SIN_VERIFICAR,2026-08-08,Latin America's 50 Best Restaurants 2025,The World's 50 Best (sitio oficial),alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,246.683,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 246.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,NO,PROPUESTA_NO_INSTITUCIONAL,51,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,246.683,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R08,R08,Villa Crespo,HITO-MIC-002,Trescha,MICHELIN,Distinción MICHELIN,STAR,Una Estrella,Murillo 725,-34.600335,-58.444028,Villa Crespo,Comuna 15,SIN_VERIFICAR,,Una Estrella,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/trescha,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,246.683,0.0,,POLO-R08,1,"El punto está adentro del polígono, a 246.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; verificado abierto el 08/06/2026**,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,246.683,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R10,R10,Caballito,HITO-H090,Confiteria El Greco,Bar Notable,Bar Notable,CIRCLE,,Av. Rivadavia 5353,-34.620162,-58.440853,Caballito,Comuna 6,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,370.575,0.0,,POLO-R10,1,"El punto está adentro del polígono, a 370.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,370.575,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R10,R10,Caballito,HITO-MG-0003,Mercado del Progreso,mercado/patio,Mercado o patio gastronómico,DIAMOND,,Av. Rivadavia 5430,-34.621044,-58.441696,Caballito,Comuna 6,SIN_VERIFICAR,2026-08-08,Mercado o patio documentado,REFERENTES_2026 + dirección documental,sin_resolver,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,270.456,0.0,,POLO-R10,1,"El punto está adentro del polígono, a 270.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,Lo que falta precisar; Mercado; estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,44,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,270.456,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R10,R10,Caballito,HITO-H030,Plaza Café,Bar Notable,Bar Notable,CIRCLE,,Av. Rivadavia 4732,-34.616452,-58.432096,Caballito,Comuna 6,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,453.227,453.227,,POLO-R10,1,"El punto está a 453 m del borde, afuera de todo polo, y POLO-R10 es el más cercano. La asignación es documental.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,"Plaza Café**, Av",,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,453.227,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-R11,R11,Boulevard Caseros,HITO-H019,Britanico,Bar Notable,Bar Notable,CIRCLE,,Brasil 399,-34.625306,-58.370839,San Telmo,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,31.58,0.0,,POLO-R11,1,"El punto está adentro del polígono, a 31.6 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Alcance de estas cifras; El Bar Británico**, esquina de Def; Lo que falta precisar; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,90,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,31.58,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H074,36 BILLARES,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 1265,-34.60917,-58.384301,Monserrat,Comuna 1,OPERATIVO,2026-07-04,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,50.285,50.285,POLO-Z47,POLO-Z47,2,"El punto cae adentro de POLO-Z47, polo al que este referente también está asignado. Para POLO-R12 queda a 50 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,"Los 36 Billares**, Av; panel de referentes",referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,50.285,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H003,Bar Bidou,Bar Notable,Bar Notable,CIRCLE,,Av. Roque Saenz Pena 858,-34.605223,-58.378784,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,43.893,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 43.9 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Café Tortoni**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,43.893,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H094,Bar Iberia,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 1196,-34.609258,-58.383303,Monserrat,Comuna 1,OPERATIVO,2024-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,55.033,55.033,POLO-Z47,POLO-Z47,2,"El punto cae adentro de POLO-Z47, polo al que este referente también está asignado. Para POLO-R12 queda a 55 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,55.033,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H017,Bar Via 71,Bar Notable,Bar Notable,CIRCLE,,Viamonte 1771,-34.600753,-58.392349,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,353.143,353.143,,POLO-R02,1,El punto está a 353 m del borde de POLO-R12 y POLO-R02 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,NO_MENCIONADO,,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,353.143,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H035,Café Tortoni,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 825,-34.608824,-58.37813,Monserrat,Comuna 1,OPERATIVO,2026-05-26,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,65.75,65.75,POLO-Z47,POLO-Z47,2,"El punto cae adentro de POLO-Z47, polo al que este referente también está asignado. Para POLO-R12 queda a 66 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,"Café Tortoni**, Av; panel de referentes",referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,65.75,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
