quarantine_path,orig_path,name,ext,size_bytes,mtime,family,quarantine_reason_subdir,references_found,prev_classification,classification,risk,recommendation,disposition_2026_06_29
_delete_candidates/mercados_gastro/docs_versiones_viejas/AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4.md,docs/mercados_caba/AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4.md,AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4.md,md,8013,2026-06-26 11:17,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4_1.md,docs/mercados_caba/AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4_1.md,AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4_1.md,md,6610,2026-06-26 11:51,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/AUDITORIA_VISUAL_INFORME_FINAL_MERCADOS_V4_1.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.md,docs/mercados_caba/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.md,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.md,md,8852,2026-06-24 16:55,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),REVIEW_REQUIRED,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.md,docs/mercados_caba/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.md,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.md,md,9006,2026-06-24 21:33,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),REVIEW_REQUIRED,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.md,docs/mercados_caba/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.md,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.md,md,4416,2026-06-24 22:16,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.md,docs/mercados_caba/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.md,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.md,md,3212,2026-06-24 22:38,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.md,docs/mercados_caba/INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.md,INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.md,md,15330,2026-06-24 10:07,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),REVIEW_REQUIRED,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/INFORME_MERCADOS_GASTRONOMICOS_CABA_V2_2.md,docs/mercados_caba/INFORME_MERCADOS_GASTRONOMICOS_CABA_V2_2.md,INFORME_MERCADOS_GASTRONOMICOS_CABA_V2_2.md,md,9802,2026-06-24 15:40,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),REVIEW_REQUIRED,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/INFORME_MERCADOS_GASTRONOMICOS_CABA_V2_2.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/OPORTUNIDAD_GESTION_MERCADOS_CABA_V4.md,docs/mercados_caba/OPORTUNIDAD_GESTION_MERCADOS_CABA_V4.md,OPORTUNIDAD_GESTION_MERCADOS_CABA_V4.md,md,8911,2026-06-26 10:49,mercados,mercados_gastro/docs_versiones_viejas,src\mercados_caba\build_pdf_final_v4_1_from_v3.py,KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/OPORTUNIDAD_GESTION_MERCADOS_CABA_V4.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL.md,docs/mercados_caba/README_REGENERAR_INFORME_FINAL.md,README_REGENERAR_INFORME_FINAL.md,md,1012,2026-06-25 15:14,mercados,mercados_gastro/docs_versiones_viejas,src\mercados_caba\build_pdf_from_markdown_master.py,KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL_V2.md,docs/mercados_caba/README_REGENERAR_INFORME_FINAL_V2.md,README_REGENERAR_INFORME_FINAL_V2.md,md,1444,2026-06-25 15:14,mercados,mercados_gastro/docs_versiones_viejas,src\mercados_caba\build_pdf_from_markdown_master.py,KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL_V2.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL_V3.md,docs/mercados_caba/README_REGENERAR_INFORME_FINAL_V3.md,README_REGENERAR_INFORME_FINAL_V3.md,md,1169,2026-06-25 23:31,mercados,mercados_gastro/docs_versiones_viejas,src\mercados_caba\build_pdf_from_markdown_master.py,KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL_V3.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL_V4.md,docs/mercados_caba/README_REGENERAR_INFORME_FINAL_V4.md,README_REGENERAR_INFORME_FINAL_V4.md,md,1527,2026-06-26 11:07,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_FINAL_V4.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_V4.md,docs/mercados_caba/README_REGENERAR_INFORME_V4.md,README_REGENERAR_INFORME_V4.md,md,2519,2026-06-24 21:33,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),REVIEW_REQUIRED,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_V4.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_V5.md,docs/mercados_caba/README_REGENERAR_INFORME_V5.md,README_REGENERAR_INFORME_V5.md,md,468,2026-06-24 22:16,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_V5.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_V5_1.md,docs/mercados_caba/README_REGENERAR_INFORME_V5_1.md,README_REGENERAR_INFORME_V5_1.md,md,442,2026-06-24 22:38,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/README_REGENERAR_INFORME_V5_1.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.md,docs/mercados_caba/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.md,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.md,md,2073,2026-06-24 16:55,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),REVIEW_REQUIRED,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.md,docs/mercados_caba/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.md,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.md,md,616,2026-06-24 22:16,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.md,docs/mercados_caba/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.md,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.md,md,620,2026-06-24 22:38,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.md
_delete_candidates/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_V2_2.md,docs/mercados_caba/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_V2_2.md,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_V2_2.md,md,3826,2026-06-24 15:33,mercados,mercados_gastro/docs_versiones_viejas,(ninguna funcional en cadena vigente),KEEP_AS_ARCHIVE,KEEP_AS_ARCHIVE,bajo,Documento/informe/pack de versión superada con valor histórico-documental. No requerido por la cadena vigente (validador actualizado ya no lo exige).,ARCHIVADO -> _archive_historico/mercados_gastro/docs_versiones_viejas/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_V2_2.md
_delete_candidates/mercados_gastro/generadores_legacy/build_informe_final_v4.py,src/mercados_caba/build_informe_final_v4.py,build_informe_final_v4.py,py,16357,2026-06-24 21:33,mercados,mercados_gastro/generadores_legacy,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/generadores_legacy/build_informe_final_v5.py,src/mercados_caba/build_informe_final_v5.py,build_informe_final_v5.py,py,25803,2026-06-24 22:15,mercados,mercados_gastro/generadores_legacy,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/generadores_legacy/build_informe_final_v5_1.py,src/mercados_caba/build_informe_final_v5_1.py,build_informe_final_v5_1.py,py,27962,2026-06-24 22:38,mercados,mercados_gastro/generadores_legacy,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/generadores_legacy/build_pdf_final_con_horarios_v2.py,src/mercados_caba/build_pdf_final_con_horarios_v2.py,build_pdf_final_con_horarios_v2.py,py,16060,2026-06-26 15:03,mercados,mercados_gastro/generadores_legacy,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/generadores_legacy/build_pdf_final_v4_from_v3.py,src/mercados_caba/build_pdf_final_v4_from_v3.py,build_pdf_final_v4_from_v3.py,py,18474,2026-06-26 11:07,mercados,mercados_gastro/generadores_legacy,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/generadores_legacy/build_visuals_v3.py,src/mercados_caba/build_visuals_v3.py,build_visuals_v3.py,py,6194,2026-06-24 16:54,mercados,mercados_gastro/generadores_legacy,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/generadores_legacy/build_visuals_v4.py,src/mercados_caba/build_visuals_v4.py,build_visuals_v4.py,py,13033,2026-06-24 21:35,mercados,mercados_gastro/generadores_legacy,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,"Generador/validador de versión vieja, fuera de la cadena vigente. Reemplazado; las menciones en builders son strings de instrucciones, no imports.",ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_COMPARTIBLE_MERCADOS_GASTRONOMICOS_CABA_V2_2.zip,outputs/mercados_caba/sanitized/PACK_COMPARTIBLE_MERCADOS_GASTRONOMICOS_CABA_V2_2.zip,PACK_COMPARTIBLE_MERCADOS_GASTRONOMICOS_CABA_V2_2.zip,zip,8597,2026-06-24 15:35,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL.zip,zip,749081,2026-06-25 15:14,mercados,mercados_gastro/packs_zip,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.zip,zip,716986,2026-06-25 15:14,mercados,mercados_gastro/packs_zip,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.zip,zip,3130286,2026-06-25 23:31,mercados,mercados_gastro/packs_zip,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.zip,zip,2809409,2026-06-26 11:07,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.zip,zip,2751984,2026-06-26 11:49,mercados,mercados_gastro/packs_zip,src\mercados_caba\build_pdf_final_v4_1_from_v3.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V3.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V3.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V3.zip,zip,311768,2026-06-24 16:58,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V4.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V4.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V4.zip,zip,580299,2026-06-24 21:36,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V5_1.zip,outputs/mercados_caba/sanitized/PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V5_1.zip,PACK_ENTREGABLE_MERCADOS_GASTRONOMICOS_CABA_V5_1.zip,zip,780342,2026-06-24 22:38,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.zip,outputs/mercados_caba/sanitized/PACK_INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.zip,PACK_INFORME_MERCADOS_GASTRONOMICOS_CABA_V1_2.zip,zip,23653,2026-06-24 10:09,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MercadosGastroCABA.zip,outputs/mercados_caba/sanitized/PACK_MercadosGastroCABA.zip,PACK_MercadosGastroCABA.zip,zip,2751176,2026-06-26 12:31,mercados,mercados_gastro/packs_zip,src\mercados_caba\build_pdf_final_entrega.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MercadosGastroCABA_con_horarios_v2.zip,outputs/mercados_caba/sanitized/PACK_MercadosGastroCABA_con_horarios_v2.zip,PACK_MercadosGastroCABA_con_horarios_v2.zip,zip,2406757,2026-06-26 15:03,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_DOCUMENTAL_PERPLEXITY_V2_1.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_DOCUMENTAL_PERPLEXITY_V2_1.zip,PACK_MERCADOS_DOCUMENTAL_PERPLEXITY_V2_1.zip,zip,11171,2026-06-24 11:10,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_DOCUMENTAL_URLS_VISIBLES_V2_3.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_DOCUMENTAL_URLS_VISIBLES_V2_3.zip,PACK_MERCADOS_DOCUMENTAL_URLS_VISIBLES_V2_3.zip,zip,7682,2026-06-24 15:41,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_GASTRONOMICOS_CABA_V0.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_GASTRONOMICOS_CABA_V0.zip,PACK_MERCADOS_GASTRONOMICOS_CABA_V0.zip,zip,52875,2026-06-23 17:57,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
