fuente,archivo_origen,id_registro_original,clave_habilitacion,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_panaderia,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso)

2-EN PLANTA BAJA EL PASO ENTRE EL LOCAL 1 Y LA CUADRA 2 Y DESDE ESTA",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso)

2-EN PLANTA BAJA EL PASO ENTRE EL LOCAL 1 Y LA CUADRA 2 Y DESDE ESTA",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso) 

2-(se reitera) EN PLANTA BAJA, EL PASO ENTRE EL LOCAL 1 Y LA CUADRA",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso) 

2-(se reitera) EN PLANTA BAJA, EL PASO ENTRE EL LOCAL 1 Y LA CUADRA",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-POR UNA RAZÓN OPERATIVA Y PARA EVITAR CONFUSIONES , DEJAR SÓLO UN ARCHIVO CORRESPONDIENTE A ""PLANO DE HABILITACIÓN"" Y UNO SÓLO CORRESPONDIENTE A ""PLANO DE OBRA"".-(eliminar el resto)

1-AGREGAR EL PL",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-POR UNA RAZÓN OPERATIVA Y PARA EVITAR CONFUSIONES , DEJAR SÓLO UN ARCHIVO CORRESPONDIENTE A ""PLANO DE HABILITACIÓN"" Y UNO SÓLO CORRESPONDIENTE A ""PLANO DE OBRA"".-(eliminar el resto)

1-AGREGAR EL PL",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1-LA COPIA DEL PLANO DE OBRA ADJUNTA DEBERA ESTAR CERTIFICADA.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1-LA COPIA DEL PLANO DE OBRA ADJUNTA DEBERA ESTAR CERTIFICADA.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1-La cocina 8 en EP no ventila por Mecanica.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1-La cocina 8 en EP no ventila por Mecanica.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"TODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITA",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"TODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITA",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se reitera:


1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.- 

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA B",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se reitera:


1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.- 

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA B",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se reitera:

1-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARANDILLA CON SUS VALORES CORRESPONDIENTES. ART. 8.1.3 CE.-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se reitera:

1-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARANDILLA CON SUS VALORES CORRESPONDIENTES. ART. 8.1.3 CE.-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.-

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARAND",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.-

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARAND",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"ODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITAS",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"ODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITAS",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se deja constancia que el local 8 del EP., no ventila  en forma reglamentaria",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se deja constancia que el local 8 del EP., no ventila  en forma reglamentaria",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se reitera:

1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-
(dejar un sólo archivo de cada uno).-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"Se reitera:

1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-
(dejar un sólo archivo de cada uno).-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"-Se reitera:
1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.- (dejar un sólo archivo de cada uno).-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"-Se reitera:
1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.- (dejar un sólo archivo de cada uno).-",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1-DEBERA ADJUNTAR EL PLANO DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA ( el que adjunta no es legible). ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1-DEBERA ADJUNTAR EL PLANO DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA ( el que adjunta no es legible). ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV.
3.-Indicar uso y destino del sect",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV.
3.-Indicar uso y destino del sect",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
 2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV. 
3.-Indicar uso y destino del se",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
 2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV. 
3.-Indicar uso y destino del se",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.-,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,178569,DI-2016-18905958-   -DGHP,Maria Del Carmen Andrade Tedin Y Raul Omar Di Bin,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"1.- DEBERA ADJUNTAR PLANOS DE HABILITACION CONFORME AL PASO 6 DEL ANEXO III DE LA RES. 766/AGC/2014( FONDO BLANCO, LINEAS NEGRAS, ESPESORES REGLAMENTARIOSY EN DOS DIMENSIONES).
2.-EL LOCAL REQUIERE DE",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,RIO DE JANEIRO 106,6,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-18905958-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,178569,DI-2016-18905958-   -DGHP,Maria Del Carmen Andrade Tedin Y Raul Omar Di Bin,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"DOTAR AL SECTOR ELABORACION DE VENTILACION REGLAMENTARIA..
EL PASO QUE COMUNICA CON EL DEPOSITO N° 6, CARECE DE ANCHO REGLAMENTARIO",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,RIO DE JANEIRO 106,6,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-18905958-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,178569,DI-2016-18905958-   -DGHP,Maria Del Carmen Andrade Tedin Y Raul Omar Di Bin,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,DOTAR AL SECTOR ELABORACION DE VENTILACION REGLAMENTARIA,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,RIO DE JANEIRO 106,6,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-18905958-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,178569,DI-2016-18905958-   -DGHP,Maria Del Carmen Andrade Tedin Y Raul Omar Di Bin,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,"El plano de ventilación mecánica subido , mas allá que se trate del original debe estar autenticado",coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,RIO DE JANEIRO 106,6,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-18905958-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,326963,DI-2015-30090386-   -DGHP,Dellepiane San Luis S.A,OFICINA COMERCIAL,"Se reitera y se solicita no confirmar la presente hasta tanto no se de cumplimiento con lo intimado:
